area_type_code,area_code,area_text,state,state_id,area_fips_id
2,CN1603500000000,Clearwater County,ID,16,16035
2,CN1603700000000,Custer County,ID,16,16037
2,CN1603900000000,Elmore County,ID,16,16039
2,CN1604100000000,Franklin County,ID,16,16041
2,CN1604300000000,Fremont County,ID,16,16043
2,CN1604500000000,Gem County,ID,16,16045
2,CN1604700000000,Gooding County,ID,16,16047
2,CN1604900000000,Idaho County,ID,16,16049
2,CN1605100000000,Jefferson County,ID,16,16051
2,CN1605300000000,Jerome County,ID,16,16053
2,CN1605500000000,Kootenai County,ID,16,16055
2,CN1605700000000,Latah County,ID,16,16057
2,CN1605900000000,Lemhi County,ID,16,16059
2,CN1606100000000,Lewis County,ID,16,16061
2,CN1606300000000,Lincoln County,ID,16,16063
2,CN1606500000000,Madison County,ID,16,16065
2,CN1606700000000,Minidoka County,ID,16,16067
2,CN1606900000000,Nez Perce County,ID,16,16069
2,CN1607100000000,Oneida County,ID,16,16071
2,CN1607300000000,Owyhee County,ID,16,16073
2,CN1607500000000,Payette County,ID,16,16075
2,CN1607700000000,Power County,ID,16,16077
2,CN1607900000000,Shoshone County,ID,16,16079
2,CN1608100000000,Teton County,ID,16,16081
2,CN1608300000000,Twin Falls County,ID,16,16083
2,CN1608500000000,Valley County,ID,16,16085
2,CN1608700000000,Washington County,ID,16,16087
2,CN1700100000000,Adams County,IL,17,17001
2,CN1700300000000,Alexander County,IL,17,17003
2,CN1700500000000,Bond County,IL,17,17005
2,CN1700700000000,Boone County,IL,17,17007
2,CN1700900000000,Brown County,IL,17,17009
2,CN1701100000000,Bureau County,IL,17,17011
2,CN1701300000000,Calhoun County,IL,17,17013
2,CN1701500000000,Carroll County,IL,17,17015
2,CN1701700000000,Cass County,IL,17,17017
2,CN1701900000000,Champaign County,IL,17,17019
2,CN1702100000000,Christian County,IL,17,17021
2,CN1702300000000,Clark County,IL,17,17023
2,CN1702500000000,Clay County,IL,17,17025
2,CN1702700000000,Clinton County,IL,17,17027
2,CN1702900000000,Coles County,IL,17,17029
2,CN1703100000000,Cook County,IL,17,17031
2,CN1703300000000,Crawford County,IL,17,17033
2,CN1703500000000,Cumberland County,IL,17,17035
2,CN1703700000000,DeKalb County,IL,17,17037
2,CN1703900000000,De Witt County,IL,17,17039
2,CN1704100000000,Douglas County,IL,17,17041
2,CN1704300000000,DuPage County,IL,17,17043
2,CN1704500000000,Edgar County,IL,17,17045
2,CN1704700000000,Edwards County,IL,17,17047
2,CN1704900000000,Effingham County,IL,17,17049
2,CN1705100000000,Fayette County,IL,17,17051
2,CN1705300000000,Ford County,IL,17,17053
2,CN1705500000000,Franklin County,IL,17,17055
2,CN1705700000000,Fulton County,IL,17,17057
2,CN1705900000000,Gallatin County,IL,17,17059
2,CN1706100000000,Greene County,IL,17,17061
2,CN1706300000000,Grundy County,IL,17,17063
2,CN1706500000000,Hamilton County,IL,17,17065
2,CN1706700000000,Hancock County,IL,17,17067
2,CN1706900000000,Hardin County,IL,17,17069
2,CN1707100000000,Henderson County,IL,17,17071
2,CN1707300000000,Henry County,IL,17,17073
2,CN1707500000000,Iroquois County,IL,17,17075
2,CN1707700000000,Jackson County,IL,17,17077
2,CN1707900000000,Jasper County,IL,17,17079
2,CN1708100000000,Jefferson County,IL,17,17081
2,CN1708300000000,Jersey County,IL,17,17083
2,CN1708500000000,Jo Daviess County,IL,17,17085
2,CN1708700000000,Johnson County,IL,17,17087
2,CN1708900000000,Kane County,IL,17,17089
2,CN1709100000000,Kankakee County,IL,17,17091
2,CN1709300000000,Kendall County,IL,17,17093
2,CN1709500000000,Knox County,IL,17,17095
2,CN1709700000000,Lake County,IL,17,17097
2,CN1709900000000,LaSalle County,IL,17,17099
2,CN1710100000000,Lawrence County,IL,17,17101
2,CN1710300000000,Lee County,IL,17,17103
2,CN1710500000000,Livingston County,IL,17,17105
2,CN1710700000000,Logan County,IL,17,17107
2,CN1710900000000,McDonough County,IL,17,17109
2,CN1711100000000,McHenry County,IL,17,17111
2,CN1711300000000,McLean County,IL,17,17113
2,CN1711500000000,Macon County,IL,17,17115
2,CN1711700000000,Macoupin County,IL,17,17117
2,CN1711900000000,Madison County,IL,17,17119
2,CN1712100000000,Marion County,IL,17,17121
2,CN1712300000000,Marshall County,IL,17,17123
2,CN1712500000000,Mason County,IL,17,17125
2,CN1712700000000,Massac County,IL,17,17127
2,CN1712900000000,Menard County,IL,17,17129
2,CN1713100000000,Mercer County,IL,17,17131
2,CN1713300000000,Monroe County,IL,17,17133
2,CN1713500000000,Montgomery County,IL,17,17135
2,CN1713700000000,Morgan County,IL,17,17137
2,CN1713900000000,Moultrie County,IL,17,17139
2,CN1714100000000,Ogle County,IL,17,17141
2,CN1714300000000,Peoria County,IL,17,17143
2,CN1714500000000,Perry County,IL,17,17145
2,CN1714700000000,Piatt County,IL,17,17147
2,CN1714900000000,Pike County,IL,17,17149
2,CN1715100000000,Pope County,IL,17,17151
2,CN1715300000000,Pulaski County,IL,17,17153
2,CN1715500000000,Putnam County,IL,17,17155
2,CN1715700000000,Randolph County,IL,17,17157
2,CN1715900000000,Richland County,IL,17,17159
2,CN1716100000000,Rock Island County,IL,17,17161
2,CN1716300000000,St. Clair County,IL,17,17163
2,CN1716500000000,Saline County,IL,17,17167
2,CN1716700000000,Sangamon County,IL,17,17169
2,CN1716900000000,Schuyler County,IL,17,17171
2,CN1717100000000,Scott County,IL,17,17173
2,CN1717300000000,Shelby County,IL,17,17163
2,CN1717500000000,Stark County,IL,17,17175
2,CN1717700000000,Stephenson County,IL,17,17177
2,CN1717900000000,Tazewell County,IL,17,17179
2,CN1718100000000,Union County,IL,17,17181
2,CN1718300000000,Vermilion County,IL,17,17183
2,CN1718500000000,Wabash County,IL,17,17185
2,CN1718700000000,Warren County,IL,17,17187
2,CN1718900000000,Washington County,IL,17,17189
2,CN1719100000000,Wayne County,IL,17,17191
2,CN1719300000000,White County,IL,17,17193
2,CN1719500000000,Whiteside County,IL,17,17195
2,CN1719700000000,Will County,IL,17,17197
2,CN1719900000000,Williamson County,IL,17,17199
2,CN1720100000000,Winnebago County,IL,17,17201
2,CN1720300000000,Woodford County,IL,17,17203
2,CN1800100000000,Adams County,IN,18,18001
2,CN1800300000000,Allen County,IN,18,18003
2,CN1800500000000,Bartholomew County,IN,18,18005
2,CN1800700000000,Benton County,IN,18,18007
2,CN1800900000000,Blackford County,IN,18,18009
2,CN1801100000000,Boone County,IN,18,18011
2,CN1801300000000,Brown County,IN,18,18013
2,CN1801500000000,Carroll County,IN,18,18015
2,CN1801700000000,Cass County,IN,18,18017
2,CN1801900000000,Clark County,IN,18,18019
2,CN1802100000000,Clay County,IN,18,18021
2,CN1802300000000,Clinton County,IN,18,18023
2,CN1802500000000,Crawford County,IN,18,18025
2,CN1802700000000,Daviess County,IN,18,18027
2,CN1802900000000,Dearborn County,IN,18,18029
2,CN1803100000000,Decatur County,IN,18,18031
2,CN1803300000000,DeKalb County,IN,18,18033
2,CN1803500000000,Delaware County,IN,18,18035
2,CN1803700000000,Dubois County,IN,18,18037
2,CN1803900000000,Elkhart County,IN,18,18039
2,CN1804100000000,Fayette County,IN,18,18041
2,CN1804300000000,Floyd County,IN,18,18043
2,CN1804500000000,Fountain County,IN,18,18045
2,CN1804700000000,Franklin County,IN,18,18047
2,CN1804900000000,Fulton County,IN,18,18049
2,CN1805100000000,Gibson County,IN,18,18051
2,CN1805300000000,Grant County,IN,18,18053
2,CN1805500000000,Greene County,IN,18,18055
2,CN1805700000000,Hamilton County,IN,18,18057
2,CN1805900000000,Hancock County,IN,18,18059
2,CN1806100000000,Harrison County,IN,18,18061
2,CN1806300000000,Hendricks County,IN,18,18063
2,CN1806500000000,Henry County,IN,18,18065
2,CN1806700000000,Howard County,IN,18,18067
2,CN1806900000000,Huntington County,IN,18,18069
2,CN1807100000000,Jackson County,IN,18,18071
2,CN1807300000000,Jasper County,IN,18,18073
2,CN1807500000000,Jay County,IN,18,18075
2,CN1807700000000,Jefferson County,IN,18,18077
2,CN1807900000000,Jennings County,IN,18,18079
2,CN1808100000000,Johnson County,IN,18,18081
2,CN1808300000000,Knox County,IN,18,18083
2,CN1808500000000,Kosciusko County,IN,18,18085
2,CN1808700000000,LaGrange County,IN,18,18087
2,CN1808900000000,Lake County,IN,18,18089
2,CN1809100000000,LaPorte County,IN,18,18091
2,CN1809300000000,Lawrence County,IN,18,18093
2,CN1809500000000,Madison County,IN,18,18095
2,CN1809700000000,Marion County,IN,18,18097
2,CN1809900000000,Marshall County,IN,18,18099
2,CN1810100000000,Martin County,IN,18,18101
2,CN1810300000000,Miami County,IN,18,18103
2,CN1810500000000,Monroe County,IN,18,18105
2,CN1810700000000,Montgomery County,IN,18,18107
2,CN1810900000000,Morgan County,IN,18,18109
2,CN1811100000000,Newton County,IN,18,18111
2,CN1811300000000,Noble County,IN,18,18113
2,CN1811500000000,Ohio County,IN,18,18115
2,CN1811700000000,Orange County,IN,18,18117
2,CN1811900000000,Owen County,IN,18,18119
2,CN1812100000000,Parke County,IN,18,18121
2,CN1812300000000,Perry County,IN,18,18123
2,CN1812500000000,Pike County,IN,18,18125
2,CN1812700000000,Porter County,IN,18,18127
2,CN1812900000000,Posey County,IN,18,18129
2,CN1813100000000,Pulaski County,IN,18,18131
2,CN1813300000000,Putnam County,IN,18,18133
2,CN1813500000000,Randolph County,IN,18,18135
2,CN1813700000000,Ripley County,IN,18,18137
2,CN1813900000000,Rush County,IN,18,18139
2,CN1814100000000,St. Joseph County,IN,18,18141
2,CN1814300000000,Scott County,IN,18,18143
2,CN1814500000000,Shelby County,IN,18,18145
2,CN1814700000000,Spencer County,IN,18,18147
2,CN1814900000000,Starke County,IN,18,18149
2,CN1815100000000,Steuben County,IN,18,18151
2,CN1815300000000,Sullivan County,IN,18,18153
2,CN1815500000000,Switzerland County,IN,18,18155
2,CN1815700000000,Tippecanoe County,IN,18,18157
2,CN1815900000000,Tipton County,IN,18,18159
2,CN1816100000000,Union County,IN,18,18161
2,CN1816300000000,Vanderburgh County,IN,18,18163
2,CN1816500000000,Vermillion County,IN,18,18165
2,CN1816700000000,Vigo County,IN,18,18167
2,CN1816900000000,Wabash County,IN,18,18169
2,CN1817100000000,Warren County,IN,18,18171
2,CN1817300000000,Warrick County,IN,18,18173
2,CN1817500000000,Washington County,IN,18,18175
2,CN1817700000000,Wayne County,IN,18,18177
2,CN1817900000000,Wells County,IN,18,18179
2,CN1818100000000,White County,IN,18,18181
2,CN1818300000000,Whitley County,IN,18,18183
2,CN1900100000000,Adair County,IA,19,19001
2,CN1900300000000,Adams County,IA,19,19003
2,CN1900500000000,Allamakee County,IA,19,19005
2,CN1900700000000,Appanoose County,IA,19,19007
2,CN1900900000000,Audubon County,IA,19,19009
2,CN1901100000000,Benton County,IA,19,19011
2,CN1901300000000,Black Hawk County,IA,19,19013
2,CN1901500000000,Boone County,IA,19,19015
2,CN1901700000000,Bremer County,IA,19,19017
2,CN1901900000000,Buchanan County,IA,19,19019
2,CN1902100000000,Buena Vista County,IA,19,19021
2,CN1902300000000,Butler County,IA,19,19023
2,CN1902500000000,Calhoun County,IA,19,19025
2,CN1902700000000,Carroll County,IA,19,19027
2,CN1902900000000,Cass County,IA,19,19029
2,CN1903100000000,Cedar County,IA,19,19031
2,CN1903300000000,Cerro Gordo County,IA,19,19033
2,CN1903500000000,Cherokee County,IA,19,19035
2,CN1903700000000,Chickasaw County,IA,19,19037
2,CN1903900000000,Clarke County,IA,19,19039
2,CN1904100000000,Clay County,IA,19,19041
2,CN1904300000000,Clayton County,IA,19,19043
2,CN1904500000000,Clinton County,IA,19,19045
2,CN1904700000000,Crawford County,IA,19,19047
2,CN1904900000000,Dallas County,IA,19,19049
2,CN1905100000000,Davis County,IA,19,19051
2,CN1905300000000,Decatur County,IA,19,19053
2,CN1905500000000,Delaware County,IA,19,19055
2,CN1905700000000,Des Moines County,IA,19,19057
2,CN1905900000000,Dickinson County,IA,19,19059
2,CN1906100000000,Dubuque County,IA,19,19061
2,CN1906300000000,Emmet County,IA,19,19063
2,CN1906500000000,Fayette County,IA,19,19065
2,CN1906700000000,Floyd County,IA,19,19067
2,CN1906900000000,Franklin County,IA,19,19069
2,CN1907100000000,Fremont County,IA,19,19071
2,CN1907300000000,Greene County,IA,19,19073
2,CN1907500000000,Grundy County,IA,19,19075
2,CN1907700000000,Guthrie County,IA,19,19077
2,CN1907900000000,Hamilton County,IA,19,19079
2,CN1908100000000,Hancock County,IA,19,19081
2,CN1908300000000,Hardin County,IA,19,19083
2,CN1908500000000,Harrison County,IA,19,19085
2,CN1908700000000,Henry County,IA,19,19087
2,CN1908900000000,Howard County,IA,19,19089
2,CN1909100000000,Humboldt County,IA,19,19091
2,CN1909300000000,Ida County,IA,19,19093
2,CN1909500000000,Iowa County,IA,19,19095
2,CN1909700000000,Jackson County,IA,19,19097
2,CN1909900000000,Jasper County,IA,19,19099
2,CN1910100000000,Jefferson County,IA,19,19101
2,CN1910300000000,Johnson County,IA,19,19103
2,CN1910500000000,Jones County,IA,19,19105
2,CN1910700000000,Keokuk County,IA,19,19107
2,CN1910900000000,Kossuth County,IA,19,19109
2,CN1911100000000,Lee County,IA,19,19111
2,CN1911300000000,Linn County,IA,19,19113
2,CN1911500000000,Louisa County,IA,19,19115
2,CN1911700000000,Lucas County,IA,19,19117
2,CN1911900000000,Lyon County,IA,19,19119
2,CN1912100000000,Madison County,IA,19,19121
2,CN1912300000000,Mahaska County,IA,19,19123
2,CN1912500000000,Marion County,IA,19,19125
2,CN1912700000000,Marshall County,IA,19,19127
2,CN1912900000000,Mills County,IA,19,19129
2,CN1913100000000,Mitchell County,IA,19,19131
2,CN1913300000000,Monona County,IA,19,19133
2,CN1913500000000,Monroe County,IA,19,19135
2,CN1913700000000,Montgomery County,IA,19,19137
2,CN1913900000000,Muscatine County,IA,19,19139
2,CN1914100000000,O'Brien County,IA,19,19141
2,CN1914300000000,Osceola County,IA,19,19143
2,CN1914500000000,Page County,IA,19,19145
2,CN1914700000000,Palo Alto County,IA,19,19147
2,CN1914900000000,Plymouth County,IA,19,19149
2,CN1915100000000,Pocahontas County,IA,19,19151
2,CN1915300000000,Polk County,IA,19,19153
2,CN1915500000000,Pottawattamie County,IA,19,19155
2,CN1915700000000,Poweshiek County,IA,19,19157
2,CN1915900000000,Ringgold County,IA,19,19159
2,CN1916100000000,Sac County,IA,19,19161
2,CN1916300000000,Scott County,IA,19,19163
2,CN1916500000000,Shelby County,IA,19,19165
2,CN1916700000000,Sioux County,IA,19,19167
2,CN1916900000000,Story County,IA,19,19169
2,CN1917100000000,Tama County,IA,19,19171
2,CN1917300000000,Taylor County,IA,19,19173
2,CN1917500000000,Union County,IA,19,19175
2,CN1917700000000,Van Buren County,IA,19,19177
2,CN1917900000000,Wapello County,IA,19,19179
2,CN1918100000000,Warren County,IA,19,19181
2,CN1918300000000,Washington County,IA,19,19183
2,CN1918500000000,Wayne County,IA,19,19185
2,CN1918700000000,Webster County,IA,19,19187
2,CN1918900000000,Winnebago County,IA,19,19189
2,CN1919100000000,Winneshiek County,IA,19,19191
2,CN1919300000000,Woodbury County,IA,19,19193
2,CN1919500000000,Worth County,IA,19,19195
2,CN1919700000000,Wright County,IA,19,19197
2,CN2000100000000,Allen County,KS,20,20001
2,CN2000300000000,Anderson County,KS,20,20003
2,CN2000500000000,Atchison County,KS,20,20005
2,CN2000700000000,Barber County,KS,20,20007
2,CN2000900000000,Barton County,KS,20,20009
2,CN2001100000000,Bourbon County,KS,20,20011
2,CN2001300000000,Brown County,KS,20,20013
2,CN2001500000000,Butler County,KS,20,20015
2,CN2001700000000,Chase County,KS,20,20017
2,CN2001900000000,Chautauqua County,KS,20,20019
2,CN2002100000000,Cherokee County,KS,20,20021
2,CN2002300000000,Cheyenne County,KS,20,20023
2,CN2002500000000,Clark County,KS,20,20025
2,CN2002700000000,Clay County,KS,20,20027
2,CN2002900000000,Cloud County,KS,20,20029
2,CN2003100000000,Coffey County,KS,20,20031
2,CN2003300000000,Comanche County,KS,20,20033
2,CN2003500000000,Cowley County,KS,20,20035
2,CN2003700000000,Crawford County,KS,20,20037
2,CN2003900000000,Decatur County,KS,20,20039
2,CN2004100000000,Dickinson County,KS,20,20041
2,CN2004300000000,Doniphan County,KS,20,20043
2,CN2004500000000,Douglas County,KS,20,20045
2,CN2004700000000,Edwards County,KS,20,20047
2,CN2004900000000,Elk County,KS,20,20049
2,CN2005100000000,Ellis County,KS,20,20051
2,CN2005300000000,Ellsworth County,KS,20,20053
2,CN2005500000000,Finney County,KS,20,20055
2,CN2005700000000,Ford County,KS,20,20057
2,CN2005900000000,Franklin County,KS,20,20059
2,CN2006100000000,Geary County,KS,20,20061
2,CN2006300000000,Gove County,KS,20,20063
2,CN2006500000000,Graham County,KS,20,20065
2,CN2006700000000,Grant County,KS,20,20067
2,CN2006900000000,Gray County,KS,20,20069
2,CN2007100000000,Greeley County,KS,20,20071
2,CN2007300000000,Greenwood County,KS,20,20073
2,CN2007500000000,Hamilton County,KS,20,20075
2,CN2007700000000,Harper County,KS,20,20077
2,CN2007900000000,Harvey County,KS,20,20079
2,CN2008100000000,Haskell County,KS,20,20081
2,CN2008300000000,Hodgeman County,KS,20,20083
2,CN2008500000000,Jackson County,KS,20,20085
2,CN2008700000000,Jefferson County,KS,20,20087
2,CN2008900000000,Jewell County,KS,20,20089
2,CN2009100000000,Johnson County,KS,20,20091
2,CN2009300000000,Kearny County,KS,20,20093
2,CN2009500000000,Kingman County,KS,20,20095
2,CN2009700000000,Kiowa County,KS,20,20097
2,CN2009900000000,Labette County,KS,20,20099
2,CN2010100000000,Lane County,KS,20,20101
2,CN2010300000000,Leavenworth County,KS,20,20103
2,CN2010500000000,Lincoln County,KS,20,20105
2,CN2010700000000,Linn County,KS,20,20107
2,CN2010900000000,Logan County,KS,20,20109
2,CN2011100000000,Lyon County,KS,20,20111
2,CN2011300000000,McPherson County,KS,20,20113
2,CN2011500000000,Marion County,KS,20,20115
2,CN2011700000000,Marshall County,KS,20,20117
2,CN2011900000000,Meade County,KS,20,20119
2,CN2012100000000,Miami County,KS,20,20121
2,CN2012300000000,Mitchell County,KS,20,20123
2,CN2012500000000,Montgomery County,KS,20,20125
2,CN2012700000000,Morris County,KS,20,20127
2,CN2012900000000,Morton County,KS,20,20129
2,CN2013100000000,Nemaha County,KS,20,20131
2,CN2013300000000,Neosho County,KS,20,20133
2,CN2013500000000,Ness County,KS,20,20135
2,CN2013700000000,Norton County,KS,20,20137
2,CN2013900000000,Osage County,KS,20,20139
2,CN2014100000000,Osborne County,KS,20,20141
2,CN2014300000000,Ottawa County,KS,20,20143
2,CN2014500000000,Pawnee County,KS,20,20145
2,CN2014700000000,Phillips County,KS,20,20147
2,CN2014900000000,Pottawatomie County,KS,20,20149
2,CN2015100000000,Pratt County,KS,20,20151
2,CN2015300000000,Rawlins County,KS,20,20153
2,CN2015500000000,Reno County,KS,20,20155
2,CN2015700000000,Republic County,KS,20,20157
2,CN2015900000000,Rice County,KS,20,20159
2,CN2016100000000,Riley County,KS,20,20161
2,CN2016300000000,Rooks County,KS,20,20163
2,CN2016500000000,Rush County,KS,20,20165
2,CN2016700000000,Russell County,KS,20,20167
2,CN2016900000000,Saline County,KS,20,20169
2,CN2017100000000,Scott County,KS,20,20171
2,CN2017300000000,Sedgwick County,KS,20,20173
2,CN2017500000000,Seward County,KS,20,20175
2,CN2017700000000,Shawnee County,KS,20,20177
2,CN2017900000000,Sheridan County,KS,20,20179
2,CN2018100000000,Sherman County,KS,20,20181
2,CN2018300000000,Smith County,KS,20,20183
2,CN2018500000000,Stafford County,KS,20,20185
2,CN2018700000000,Stanton County,KS,20,20187
2,CN2018900000000,Stevens County,KS,20,20189
2,CN2019100000000,Sumner County,KS,20,20191
2,CN2019300000000,Thomas County,KS,20,20193
2,CN2019500000000,Trego County,KS,20,20195
2,CN2019700000000,Wabaunsee County,KS,20,20197
2,CN2019900000000,Wallace County,KS,20,20199
2,CN2020100000000,Washington County,KS,20,20201
2,CN2020300000000,Wichita County,KS,20,20203
2,CN2020500000000,Wilson County,KS,20,20205
2,CN2020700000000,Woodson County,KS,20,20207
2,CN2020900000000,Wyandotte County,KS,20,20209
2,CN2100100000000,Adair County,KY,21,21001
2,CN2100300000000,Allen County,KY,21,21003
2,CN2100500000000,Anderson County,KY,21,21005
2,CN2100700000000,Ballard County,KY,21,21007
2,CN2100900000000,Barren County,KY,21,21009
2,CN2101100000000,Bath County,KY,21,21011
2,CN2101300000000,Bell County,KY,21,21013
2,CN2101500000000,Boone County,KY,21,21015
2,CN2101700000000,Bourbon County,KY,21,21017
2,CN2101900000000,Boyd County,KY,21,21019
2,CN2102100000000,Boyle County,KY,21,21021
2,CN2102300000000,Bracken County,KY,21,21023
2,CN2102500000000,Breathitt County,KY,21,21025
2,CN2102700000000,Breckinridge County,KY,21,21027
2,CN2102900000000,Bullitt County,KY,21,21029
2,CN2103100000000,Butler County,KY,21,21031
2,CN2103300000000,Caldwell County,KY,21,21033
2,CN2103500000000,Calloway County,KY,21,21035
2,CN2103700000000,Campbell County,KY,21,21037
2,CN2103900000000,Carlisle County,KY,21,21039
2,CN2104100000000,Carroll County,KY,21,21041
2,CN2104300000000,Carter County,KY,21,21043
2,CN2104500000000,Casey County,KY,21,21045
2,CN2104700000000,Christian County,KY,21,21047
2,CN2104900000000,Clark County,KY,21,21049
2,CN2105100000000,Clay County,KY,21,21051
2,CN2105300000000,Clinton County,KY,21,21053
2,CN2105500000000,Crittenden County,KY,21,21055
2,CN2105700000000,Cumberland County,KY,21,21057
2,CN2105900000000,Daviess County,KY,21,21059
2,CN2106100000000,Edmonson County,KY,21,21061
2,CN2106300000000,Elliott County,KY,21,21063
2,CN2106500000000,Estill County,KY,21,21065
2,CN2106700000000,Fayette County,KY,21,21067
2,CN2106900000000,Fleming County,KY,21,21069
2,CN2107100000000,Floyd County,KY,21,21071
2,CN2107300000000,Franklin County,KY,21,21073
2,CN2107500000000,Fulton County,KY,21,21075
2,CN2107700000000,Gallatin County,KY,21,21077
2,CN2107900000000,Garrard County,KY,21,21079
2,CN2108100000000,Grant County,KY,21,21081
2,CN2108300000000,Graves County,KY,21,21083
2,CN2108500000000,Grayson County,KY,21,21085
2,CN2108700000000,Green County,KY,21,21087
2,CN2108900000000,Greenup County,KY,21,21089
2,CN2109100000000,Hancock County,KY,21,21091
2,CN2109300000000,Hardin County,KY,21,21093
2,CN2109500000000,Harlan County,KY,21,21095
2,CN2109700000000,Harrison County,KY,21,21097
2,CN2109900000000,Hart County,KY,21,21099
2,CN2110100000000,Henderson County,KY,21,21101
2,CN2110300000000,Henry County,KY,21,21103
2,CN2110500000000,Hickman County,KY,21,21105
2,CN2110700000000,Hopkins County,KY,21,21107
2,CN2110900000000,Jackson County,KY,21,21109
2,CN2111100000000,Jefferson County,KY,21,21111
2,CN2111300000000,Jessamine County,KY,21,21113
2,CN2111500000000,Johnson County,KY,21,21115
2,CN2111700000000,Kenton County,KY,21,21117
2,CN2111900000000,Knott County,KY,21,21119
2,CN2112100000000,Knox County,KY,21,21121
2,CN2112300000000,Larue County,KY,21,21123
2,CN2112500000000,Laurel County,KY,21,21125
2,CN2112700000000,Lawrence County,KY,21,21127
2,CN2112900000000,Lee County,KY,21,21129
2,CN2113100000000,Leslie County,KY,21,21131
2,CN2113300000000,Letcher County,KY,21,21133
2,CN2113500000000,Lewis County,KY,21,21135
2,CN2113700000000,Lincoln County,KY,21,21137
2,CN2113900000000,Livingston County,KY,21,21139
2,CN2114100000000,Logan County,KY,21,21141
2,CN2114300000000,Lyon County,KY,21,21143
2,CN2114500000000,McCracken County,KY,21,21145
2,CN2114700000000,McCreary County,KY,21,21147
2,CN2114900000000,McLean County,KY,21,21149
2,CN2115100000000,Madison County,KY,21,21151
2,CN2115300000000,Magoffin County,KY,21,21153
2,CN2115500000000,Marion County,KY,21,21155
2,CN2115700000000,Marshall County,KY,21,21157
2,CN2115900000000,Martin County,KY,21,21159
2,CN2116100000000,Mason County,KY,21,21161
2,CN2116300000000,Meade County,KY,21,21163
2,CN2116500000000,Menifee County,KY,21,21165
2,CN2116700000000,Mercer County,KY,21,21167
2,CN2116900000000,Metcalfe County,KY,21,21169
2,CN2117100000000,Monroe County,KY,21,21171
2,CN2117300000000,Montgomery County,KY,21,21173
2,CN2117500000000,Morgan County,KY,21,21175
2,CN2117700000000,Muhlenberg County,KY,21,21177
2,CN2117900000000,Nelson County,KY,21,21179
2,CN2118100000000,Nicholas County,KY,21,21181
2,CN2118300000000,Ohio County,KY,21,21183
2,CN2118500000000,Oldham County,KY,21,21185
2,CN2118700000000,Owen County,KY,21,21187
2,CN2118900000000,Owsley County,KY,21,21189
2,CN2119100000000,Pendleton County,KY,21,21191
2,CN2119300000000,Perry County,KY,21,21193
2,CN2119500000000,Pike County,KY,21,21195
2,CN2119700000000,Powell County,KY,21,21197
2,CN2119900000000,Pulaski County,KY,21,21199
2,CN2120100000000,Robertson County,KY,21,21201
2,CN2120300000000,Rockcastle County,KY,21,21203
2,CN2120500000000,Rowan County,KY,21,21205
2,CN2120700000000,Russell County,KY,21,21207
2,CN2120900000000,Scott County,KY,21,21209
2,CN2121100000000,Shelby County,KY,21,21211
2,CN2121300000000,Simpson County,KY,21,21213
2,CN2121500000000,Spencer County,KY,21,21215
2,CN2121700000000,Taylor County,KY,21,21217
2,CN2121900000000,Todd County,KY,21,21219
2,CN2122100000000,Trigg County,KY,21,21221
2,CN2122300000000,Trimble County,KY,21,21223
2,CN2122500000000,Union County,KY,21,21225
2,CN2122700000000,Warren County,KY,21,21227
2,CN2122900000000,Washington County,KY,21,21229
2,CN2123100000000,Wayne County,KY,21,21231
2,CN2123300000000,Webster County,KY,21,21233
2,CN2123500000000,Whitley County,KY,21,21235
2,CN2123700000000,Wolfe County,KY,21,21237
2,CN2123900000000,Woodford County,KY,21,21239
2,CN2200100000000,Acadia Parish,LA,22,22001
2,CN2200300000000,Allen Parish,LA,22,22003
2,CN2200500000000,Ascension Parish,LA,22,22005
2,CN2200700000000,Assumption Parish,LA,22,22007
2,CN2200900000000,Avoyelles Parish,LA,22,22009
2,CN2201100000000,Beauregard Parish,LA,22,22011
2,CN2201300000000,Bienville Parish,LA,22,22013
2,CN2201500000000,Bossier Parish,LA,22,22015
2,CN2201700000000,Caddo Parish,LA,22,22017
2,CN2201900000000,Calcasieu Parish,LA,22,22019
2,CN2202100000000,Caldwell Parish,LA,22,22021
2,CN2202300000000,Cameron Parish,LA,22,22023
2,CN2202500000000,Catahoula Parish,LA,22,22025
2,CN2202700000000,Claiborne Parish,LA,22,22027
2,CN2202900000000,Concordia Parish,LA,22,22029
2,CN2203100000000,De Soto Parish,LA,22,22031
2,CN2203300000000,East Baton Rouge Parish,LA,22,22033
2,CN2203500000000,East Carroll Parish,LA,22,22035
2,CN2203700000000,East Feliciana Parish,LA,22,22037
2,CN2203900000000,Evangeline Parish,LA,22,22039
2,CN2204100000000,Franklin Parish,LA,22,22041
2,CN2204300000000,Grant Parish,LA,22,22043
2,CN2204500000000,Iberia Parish,LA,22,22045
2,CN2204700000000,Iberville Parish,LA,22,22047
2,CN2204900000000,Jackson Parish,LA,22,22049
2,CN2205100000000,Jefferson Parish,LA,22,22051
2,CN2205300000000,Jefferson Davis Parish,LA,22,22053
2,CN2205500000000,Lafayette Parish,LA,22,22055
2,CN2205700000000,Lafourche Parish,LA,22,22057
2,CN2205900000000,LaSalle Parish,LA,22,22059
2,CN2206100000000,Lincoln Parish,LA,22,22061
2,CN2206300000000,Livingston Parish,LA,22,22063
2,CN2206500000000,Madison Parish,LA,22,22065
2,CN2206700000000,Morehouse Parish,LA,22,22067
